Plot	Plot_bexis	Function	Value	Year	Dataset_ID	Dataset_Version
SEW10	SEW10	soil_phosphatase	880.595227895085	2011	17166	3
AEW34	AEW34	soil_phosphatase	5077.10523821426	2011	17166	3
HEW42	HEW42	soil_phosphatase	2312.9469101289	2011	17166	3
AEW16	AEW16	soil_phosphatase	5318.16848358481	2011	17166	3
AEW01	AEW1	soil_phosphatase	2388.39033758309	2011	17166	3
SEW42	SEW42	soil_phosphatase	1891.90223158619	2011	17166	3
AEW02	AEW2	soil_phosphatase	3939.93507222543	2011	17166	3
SEW24	SEW24	soil_phosphatase	959.350614966332	2011	17166	3
AEW17	AEW17	soil_phosphatase	3330.78487553271	2011	17166	3
SEW01	SEW1	soil_phosphatase	1260.00881549995	2011	17166	3
AEW25	AEW25	soil_phosphatase	4815.82306262695	2011	17166	3
SEW05	SEW5	soil_phosphatase	1590.24256586003	2011	17166	3
SEW37	SEW37	soil_phosphatase	1681.24588598588	2011	17166	3
HEW11	HEW11	soil_phosphatase	4412.65977148831	2011	17166	3
HEW31	HEW31	soil_phosphatase	3091.04470589153	2011	17166	3
AEW20	AEW20	soil_phosphatase	2003.31493605569	2011	17166	3
SEW23	SEW23	soil_phosphatase	1083.20318997754	2011	17166	3
AEW08	AEW8	soil_phosphatase	5691.64726386597	2011	17166	3
SEW08	SEW8	soil_phosphatase	1517.7834144982	2011	17166	3
AEW13	AEW13	soil_phosphatase	11448.453802271	2011	17166	3
SEW04	SEW4	soil_phosphatase	1701.9047379597	2011	17166	3
AEW44	AEW44	soil_phosphatase	7659.86557333411	2011	17166	3
AEW36	AEW36	soil_phosphatase	3018.90526579209	2011	17166	3
SEW36	SEW36	soil_phosphatase	2137.00859302388	2011	17166	3
SEW32	SEW32	soil_phosphatase	1555.18234626976	2011	17166	3
HEW18	HEW18	soil_phosphatase	5394.04827915295	2011	17166	3
HEW26	HEW26	soil_phosphatase	2243.8833665532	2011	17166	3
SEW48	SEW48	soil_phosphatase	1384.48625399221	2011	17166	3
SEW41	SEW41	soil_phosphatase	1059.79822867183	2011	17166	3
HEW47	HEW47	soil_phosphatase	4151.36419187039	2011	17166	3
SEW11	SEW11	soil_phosphatase	1327.35322605409	2011	17166	3
SEW15	SEW15	soil_phosphatase	316.560469706617	2011	17166	3
AEW39	AEW39	soil_phosphatase	3755.24057603704	2011	17166	3
SEW39	SEW39	soil_phosphatase	1450.95982467818	2011	17166	3
HEW45	HEW45	soil_phosphatase	2893.29823731257	2011	17166	3
HEW29	HEW29	soil_phosphatase	2589.09426938401	2011	17166	3
SEW43	SEW43	soil_phosphatase	1351.16083420215	2011	17166	3
AEW18	AEW18	soil_phosphatase	3520.68674311153	2011	17166	3
HEW49	HEW49	soil_phosphatase	2979.77609378878	2011	17166	3
AEW22	AEW22	soil_phosphatase	2059.87397477076	2011	17166	3
SEW02	SEW2	soil_phosphatase	1090.32916593167	2011	17166	3
AEW26	AEW26	soil_phosphatase	6055.60249507106	2011	17166	3
SEW03	SEW3	soil_phosphatase	1295.83706405958	2011	17166	3
HEW40	HEW40	soil_phosphatase	4009.53319700807	2011	17166	3
HEW28	HEW28	soil_phosphatase	1988.66506383042	2011	17166	3
HEW32	HEW32	soil_phosphatase	4432.04635430287	2011	17166	3
SEW46	SEW46	soil_phosphatase	2869.80092638478	2011	17166	3
HEW48	HEW48	soil_phosphatase	3201.62228531884	2011	17166	3
AEW09	AEW9	soil_phosphatase	6167.89123085025	2011	17166	3
SEW50	SEW50	soil_phosphatase	1235.92229876637	2011	17166	3
HEW24	HEW24	soil_phosphatase	3069.18101562654	2011	17166	3
HEW02	HEW2	soil_phosphatase	3386.37079874563	2011	17166	3
AEW49	AEW49	soil_phosphatase	5190.97782339691	2011	17166	3
SEW29	SEW29	soil_phosphatase	576.352634767538	2011	17166	3
AEW41	AEW41	soil_phosphatase	5327.21098952411	2011	17166	3
SEW33	SEW33	soil_phosphatase	234.729822942914	2011	17166	3
HEW43	HEW43	soil_phosphatase	4128.613855077	2011	17166	3
HEW35	HEW35	soil_phosphatase	4281.64635442917	2011	17166	3
SEW49	SEW49	soil_phosphatase	1488.70783121033	2011	17166	3
AEW32	AEW32	soil_phosphatase	6064.33802367131	2011	17166	3
HEW51	HEW51	soil_phosphatase	NA	2011	17166	3
SEW12	SEW12	soil_phosphatase	636.648745825218	2011	17166	3
SEW16	SEW16	soil_phosphatase	1182.06671793959	2011	17166	3
AEW40	AEW40	soil_phosphatase	4739.80969458752	2011	17166	3
AEW14	AEW14	soil_phosphatase	4444.1610550416	2011	17166	3
HEW14	HEW14	soil_phosphatase	4956.78711951307	2011	17166	3
HEW06	HEW6	soil_phosphatase	2358.9922920146	2011	17166	3
SEW17	SEW17	soil_phosphatase	617.482580754753	2011	17166	3
AEW19	AEW19	soil_phosphatase	3108.99573821784	2011	17166	3
HEW50	HEW50	soil_phosphatase	4259.08068623849	2011	17166	3
AEW23	AEW23	soil_phosphatase	7796.22129085371	2011	17166	3
AEW27	AEW27	soil_phosphatase	6283.40316824504	2011	17166	3
SEW07	SEW7	soil_phosphatase	1648.64477053845	2011	17166	3
HEW01	HEW1	soil_phosphatase	2807.94904950719	2011	17166	3
HEW41	HEW41	soil_phosphatase	2682.6807186576	2011	17166	3
SEW31	SEW31	soil_phosphatase	822.238165724498	2011	17166	3
HEW05	HEW5	soil_phosphatase	4594.53900878415	2011	17166	3
AEW43	AEW43	soil_phosphatase	4124.13700372861	2011	17166	3
HEW37	HEW37	soil_phosphatase	4367.08873295363	2011	17166	3
AEW10	AEW10	soil_phosphatase	9101.04139428974	2011	17166	3
HEW12	HEW12	soil_phosphatase	2718.46787719091	2011	17166	3
SEW06	SEW6	soil_phosphatase	1733.45408266216	2011	17166	3
HEW03	HEW3	soil_phosphatase	3010.80961648538	2011	17166	3
SEW38	SEW38	soil_phosphatase	1343.63663422702	2011	17166	3
HEW36	HEW36	soil_phosphatase	4832.78523688392	2011	17166	3
HEW04	HEW4	soil_phosphatase	4194.86652356279	2011	17166	3
HEW16	HEW16	soil_phosphatase	4442.49136895839	2011	17166	3
HEW44	HEW44	soil_phosphatase	4382.31176415943	2011	17166	3
AEW45	AEW45	soil_phosphatase	6759.15355809884	2011	17166	3
AEW28	AEW28	soil_phosphatase	5954.74935390758	2011	17166	3
AEW31	AEW31	soil_phosphatase	4676.2006058035	2011	17166	3
HEW10	HEW10	soil_phosphatase	4086.6409326362	2011	17166	3
HEW19	HEW19	soil_phosphatase	3121.99556660927	2011	17166	3
HEW27	HEW27	soil_phosphatase	2779.58604916348	2011	17166	3
AEW29	AEW29	soil_phosphatase	6624.12342823328	2011	17166	3
HEW22	HEW22	soil_phosphatase	2647.35044668374	2011	17166	3
HEW39	HEW39	soil_phosphatase	3907.0579775051	2011	17166	3
AEW24	AEW24	soil_phosphatase	2730.02000777034	2011	17166	3
SEW30	SEW30	soil_phosphatase	1894.28619549667	2011	17166	3
HEW23	HEW23	soil_phosphatase	4786.1427168745	2011	17166	3
HEW21	HEW21	soil_phosphatase	3346.03008243847	2011	17166	3
AEW48	AEW48	soil_phosphatase	5505.40126197317	2011	17166	3
SEW19	SEW19	soil_phosphatase	421.791325551338	2011	17166	3
HEW07	HEW7	soil_phosphatase	3453.71931194042	2011	17166	3
AEW42	AEW42	soil_phosphatase	4845.00181361662	2011	17166	3
HEW38	HEW38	soil_phosphatase	3805.54862931765	2011	17166	3
AEW11	AEW11	soil_phosphatase	4713.75596459006	2011	17166	3
HEW08	HEW8	soil_phosphatase	1885.26139372978	2011	17166	3
AEW46	AEW46	soil_phosphatase	7503.82490370506	2011	17166	3
HEW09	HEW9	soil_phosphatase	3033.13376029069	2011	17166	3
HEW13	HEW13	soil_phosphatase	2515.14517388143	2011	17166	3
AEW50	AEW50	soil_phosphatase	9525.85188935854	2011	17166	3
AEW12	AEW12	soil_phosphatase	6817.98280766606	2011	17166	3
SEW18	SEW18	soil_phosphatase	1477.9506605292	2011	17166	3
HEW17	HEW17	soil_phosphatase	2683.26020168282	2011	17166	3
HEW20	HEW20	soil_phosphatase	2881.09050960006	2011	17166	3
HEW15	HEW15	soil_phosphatase	2519.22665956059	2011	17166	3
AEW47	AEW47	soil_phosphatase	6669.7553947304	2011	17166	3
SEW34	SEW34	soil_phosphatase	644.860240799586	2011	17166	3
AEW30	AEW30	soil_phosphatase	5516.17178834151	2011	17166	3
HEW42	HEW42	soil_phosphatase	2095.71	2014	23906	7
HEW49	HEW49	soil_phosphatase	3797.18	2014	23906	7
HEW30	HEW30	soil_phosphatase	5035.54	2014	23906	7
SEW13	SEW13	soil_phosphatase	1982.28	2014	23906	7
SEW14	SEW14	soil_phosphatase	1871.54	2014	23906	7
SEW09	SEW9	soil_phosphatase	940.95	2014	23906	7
SEW10	SEW10	soil_phosphatase	1655.03	2014	23906	7
HEW11	HEW11	soil_phosphatase	7169.77	2014	23906	7
AEW21	AEW21	soil_phosphatase	3214.63	2014	23906	7
AEW22	AEW22	soil_phosphatase	4265.79	2014	23906	7
AEW17	AEW17	soil_phosphatase	3567.82	2014	23906	7
AEW18	AEW18	soil_phosphatase	4676.39	2014	23906	7
HEW18	HEW18	soil_phosphatase	6731.93	2014	23906	7
SEW20	SEW20	soil_phosphatase	837.77	2014	23906	7
SEW25	SEW25	soil_phosphatase	1583.86	2014	23906	7
HEW45	HEW45	soil_phosphatase	2207.08	2014	23906	7
AEW25	AEW25	soil_phosphatase	3623.28	2014	23906	7
AEW06	AEW6	soil_phosphatase	5321.5	2014	23906	7
SEW11	SEW11	soil_phosphatase	1536.8	2014	23906	7
AEW49	AEW49	soil_phosphatase	5124.15	2014	23906	7
SEW08	SEW8	soil_phosphatase	1679.24	2014	23906	7
HEW47	HEW47	soil_phosphatase	4872.78	2014	23906	7
HEW44	HEW44	soil_phosphatase	4128.9	2014	23906	7
SEW12	SEW12	soil_phosphatase	1221.6	2014	23906	7
SEW01	SEW1	soil_phosphatase	1722.33	2014	23906	7
HEW10	HEW10	soil_phosphatase	5726.37	2014	23906	7
SEW36	SEW36	soil_phosphatase	2813.17	2014	23906	7
HEW14	HEW14	soil_phosphatase	8144.06	2014	23906	7
AEW15	AEW15	soil_phosphatase	6487.31	2014	23906	7
HEW46	HEW46	soil_phosphatase	6387.19	2014	23906	7
AEW23	AEW23	soil_phosphatase	4919.15	2014	23906	7
HEW43	HEW43	soil_phosphatase	3206.78	2014	23906	7
AEW20	AEW20	soil_phosphatase	5326.74	2014	23906	7
SEW15	SEW15	soil_phosphatase	425.42	2014	23906	7
HEW48	HEW48	soil_phosphatase	4484.15	2014	23906	7
AEW32	AEW32	soil_phosphatase	10257.09	2014	23906	7
HEW13	HEW13	soil_phosphatase	3426.73	2014	23906	7
AEW44	AEW44	soil_phosphatase	6494.89	2014	23906	7
HEW41	HEW41	soil_phosphatase	3207.53	2014	23906	7
AEW14	AEW14	soil_phosphatase	3974.16	2014	23906	7
AEW02	AEW2	soil_phosphatase	7788.33	2014	23906	7
AEW10	AEW10	soil_phosphatase	8052.31	2014	23906	7
SEW02	SEW2	soil_phosphatase	2338.12	2014	23906	7
AEW19	AEW19	soil_phosphatase	6675.07	2014	23906	7
HEW50	HEW50	soil_phosphatase	3615.43	2014	23906	7
SEW03	SEW3	soil_phosphatase	1505.84	2014	23906	7
AEW50	AEW50	soil_phosphatase	8548.87	2014	23906	7
HEW40	HEW40	soil_phosphatase	4031.4	2014	23906	7
AEW13	AEW13	soil_phosphatase	9208.72	2014	23906	7
AEW01	AEW1	soil_phosphatase	5004.42	2014	23906	7
AEW09	AEW9	soil_phosphatase	6600.32	2014	23906	7
SEW50	SEW50	soil_phosphatase	1173.1	2014	23906	7
HEW36	HEW36	soil_phosphatase	6271.92	2014	23906	7
AEW37	AEW37	soil_phosphatase	6046.29	2014	23906	7
SEW21	SEW21	soil_phosphatase	1358.28	2014	23906	7
AEW45	AEW45	soil_phosphatase	4977.18	2014	23906	7
AEW41	AEW41	soil_phosphatase	5570.77	2014	23906	7
HEW31	HEW31	soil_phosphatase	4464.94	2014	23906	7
HEW12	HEW12	soil_phosphatase	3927.79	2014	23906	7
AEW16	AEW16	soil_phosphatase	5244.4	2014	23906	7
SEW49	SEW49	soil_phosphatase	1081.48	2014	23906	7
HEW35	HEW35	soil_phosphatase	4632.08	2014	23906	7
AEW24	AEW24	soil_phosphatase	6066.02	2014	23906	7
SEW04	SEW4	soil_phosphatase	1715.87	2014	23906	7
SEW16	SEW16	soil_phosphatase	724.67	2014	23906	7
AEW40	AEW40	soil_phosphatase	6843.91	2014	23906	7
SEW28	SEW28	soil_phosphatase	1373.11	2014	23906	7
SEW32	SEW32	soil_phosphatase	1811.03	2014	23906	7
AEW03	AEW3	soil_phosphatase	7197.43	2014	23906	7
SEW44	SEW44	soil_phosphatase	1504.15	2014	23906	7
HEW34	HEW34	soil_phosphatase	5066.97	2014	23906	7
HEW19	HEW19	soil_phosphatase	4654.1	2014	23906	7
AEW11	AEW11	soil_phosphatase	5552.51	2014	23906	7
HEW38	HEW38	soil_phosphatase	5334.44	2014	23906	7
HEW09	HEW9	soil_phosphatase	4904.1	2014	23906	7
SEW35	SEW35	soil_phosphatase	1182.35	2014	23906	7
AEW47	AEW47	soil_phosphatase	7059.05	2014	23906	7
HEW01	HEW1	soil_phosphatase	5124.05	2014	23906	7
SEW39	SEW39	soil_phosphatase	1361.26	2014	23906	7
HEW33	HEW33	soil_phosphatase	3340.59	2014	23906	7
HEW21	HEW21	soil_phosphatase	4928.96	2014	23906	7
SEW47	SEW47	soil_phosphatase	1410.35	2014	23906	7
HEW37	HEW37	soil_phosphatase	5271.02	2014	23906	7
AEW26	AEW26	soil_phosphatase	5246.37	2014	23906	7
AEW07	AEW7	soil_phosphatase	9637.52	2014	23906	7
SEW26	SEW26	soil_phosphatase	1355.84	2014	23906	7
SEW30	SEW30	soil_phosphatase	2545.26	2014	23906	7
HEW04	HEW4	soil_phosphatase	6259.84	2014	23906	7
HEW32	HEW32	soil_phosphatase	9635.52	2014	23906	7
HEW20	HEW20	soil_phosphatase	5463.86	2014	23906	7
AEW05	AEW5	soil_phosphatase	6982.27	2014	23906	7
SEW46	SEW46	soil_phosphatase	1086.44	2014	23906	7
AEW28	AEW28	soil_phosphatase	5916.05	2014	23906	7
AEW33	AEW33	soil_phosphatase	11808.44	2014	23906	7
SEW05	SEW5	soil_phosphatase	1335.1	2014	23906	7
SEW17	SEW17	soil_phosphatase	767.5	2014	23906	7
AEW29	AEW29	soil_phosphatase	5494.9	2014	23906	7
SEW37	SEW37	soil_phosphatase	1703.12	2014	23906	7
HEW15	HEW15	soil_phosphatase	6728.98	2014	23906	7
AEW08	AEW8	soil_phosphatase	9175.92	2014	23906	7
SEW45	SEW45	soil_phosphatase	1251.54	2014	23906	7
HEW27	HEW27	soil_phosphatase	4285.12	2014	23906	7
HEW51	HEW51	soil_phosphatase	NA	2014	23906	7
AEW12	AEW12	soil_phosphatase	9002.32	2014	23906	7
HEW39	HEW39	soil_phosphatase	3609.09	2014	23906	7
HEW05	HEW5	soil_phosphatase	7122.65	2014	23906	7
SEW24	SEW24	soil_phosphatase	1134.14	2014	23906	7
AEW48	AEW48	soil_phosphatase	5859.98	2014	23906	7
HEW06	HEW6	soil_phosphatase	4667.68	2014	23906	7
SEW40	SEW40	soil_phosphatase	1278.04	2014	23906	7
HEW26	HEW26	soil_phosphatase	4850.82	2014	23906	7
HEW22	HEW22	soil_phosphatase	5218.78	2014	23906	7
SEW48	SEW48	soil_phosphatase	1551.59	2014	23906	7
AEW46	AEW46	soil_phosphatase	5203.45	2014	23906	7
AEW39	AEW39	soil_phosphatase	4534.14	2014	23906	7
SEW27	SEW27	soil_phosphatase	1103.3	2014	23906	7
SEW07	SEW7	soil_phosphatase	1332.07	2014	23906	7
SEW31	SEW31	soil_phosphatase	918.23	2014	23906	7
SEW19	SEW19	soil_phosphatase	824.35	2014	23906	7
HEW25	HEW25	soil_phosphatase	5863.58	2014	23906	7
HEW17	HEW17	soil_phosphatase	7092.59	2014	23906	7
SEW43	SEW43	soil_phosphatase	1189.82	2014	23906	7
HEW02	HEW2	soil_phosphatase	5008.61	2014	23906	7
AEW42	AEW42	soil_phosphatase	4692.7	2014	23906	7
AEW38	AEW38	soil_phosphatase	2504.87	2014	23906	7
SEW22	SEW22	soil_phosphatase	1203.01	2014	23906	7
AEW04	AEW4	soil_phosphatase	5145.5	2014	23906	7
HEW08	HEW8	soil_phosphatase	2885.73	2014	23906	7
HEW28	HEW28	soil_phosphatase	1458.99	2014	23906	7
HEW16	HEW16	soil_phosphatase	4027.94	2014	23906	7
SEW42	SEW42	soil_phosphatase	1793.93	2014	23906	7
SEW06	SEW6	soil_phosphatase	2040.38	2014	23906	7
AEW43	AEW43	soil_phosphatase	3975.78	2014	23906	7
HEW24	HEW24	soil_phosphatase	5004.36	2014	23906	7
SEW33	SEW33	soil_phosphatase	247.16	2014	23906	7
SEW34	SEW34	soil_phosphatase	853.94	2014	23906	7
SEW41	SEW41	soil_phosphatase	1129.16	2014	23906	7
SEW29	SEW29	soil_phosphatase	528.67	2014	23906	7
HEW23	HEW23	soil_phosphatase	4986.95	2014	23906	7
AEW34	AEW34	soil_phosphatase	6979.73	2014	23906	7
AEW35	AEW35	soil_phosphatase	8714.95	2014	23906	7
AEW27	AEW27	soil_phosphatase	5556.34	2014	23906	7
AEW36	AEW36	soil_phosphatase	4535.09	2014	23906	7
SEW23	SEW23	soil_phosphatase	1113.53	2014	23906	7
SEW38	SEW38	soil_phosphatase	1394.99	2014	23906	7
SEW18	SEW18	soil_phosphatase	1622.23	2014	23906	7
AEW30	AEW30	soil_phosphatase	5611.59	2014	23906	7
HEW29	HEW29	soil_phosphatase	3815.36	2014	23906	7
AEW31	AEW31	soil_phosphatase	5144.95	2014	23906	7
HEW07	HEW7	soil_phosphatase	4482.09	2014	23906	7
HEW03	HEW3	soil_phosphatase	7227.62	2014	23906	7
AEW40	AEW40	soil_potential_nitrification	5.11	2014	19847	3
AEW39	AEW39	soil_potential_nitrification	15.629	2014	19847	3
AEW44	AEW44	soil_potential_nitrification	11.275	2014	19847	3
AEW41	AEW41	soil_potential_nitrification	10.251	2014	19847	3
HEW24	HEW24	soil_potential_nitrification	43.519	2014	19847	3
HEW49	HEW49	soil_potential_nitrification	71.503	2014	19847	3
SEW27	SEW27	soil_potential_nitrification	4.69	2014	19847	3
SEW17	SEW17	soil_potential_nitrification	16.124	2014	19847	3
AEW45	AEW45	soil_potential_nitrification	1.127	2014	19847	3
SEW37	SEW37	soil_potential_nitrification	14.583	2014	19847	3
AEW37	AEW37	soil_potential_nitrification	18.056	2014	19847	3
HEW44	HEW44	soil_potential_nitrification	69.868	2014	19847	3
HEW23	HEW23	soil_potential_nitrification	59.848	2014	19847	3
AEW49	AEW49	soil_potential_nitrification	29.649	2014	19847	3
AEW50	AEW50	soil_potential_nitrification	22.41	2014	19847	3
HEW45	HEW45	soil_potential_nitrification	309.187	2014	19847	3
SEW16	SEW16	soil_potential_nitrification	16.268	2014	19847	3
AEW29	AEW29	soil_potential_nitrification	17.409	2014	19847	3
SEW13	SEW13	soil_potential_nitrification	10.703	2014	19847	3
HEW50	HEW50	soil_potential_nitrification	141.93	2014	19847	3
AEW03	AEW3	soil_potential_nitrification	12.963	2014	19847	3
SEW15	SEW15	soil_potential_nitrification	9.185	2014	19847	3
AEW27	AEW27	soil_potential_nitrification	5.974	2014	19847	3
SEW04	SEW4	soil_potential_nitrification	8.988	2014	19847	3
SEW08	SEW8	soil_potential_nitrification	2.511	2014	19847	3
HEW01	HEW1	soil_potential_nitrification	713.181	2014	19847	3
AEW28	AEW28	soil_potential_nitrification	16.071	2014	19847	3
SEW12	SEW12	soil_potential_nitrification	16.715	2014	19847	3
SEW05	SEW5	soil_potential_nitrification	9.313	2014	19847	3
AEW10	AEW10	soil_potential_nitrification	21.127	2014	19847	3
HEW21	HEW21	soil_potential_nitrification	47.619	2014	19847	3
SEW03	SEW3	soil_potential_nitrification	9.885	2014	19847	3
AEW34	AEW34	soil_potential_nitrification	9.885	2014	19847	3
AEW46	AEW46	soil_potential_nitrification	8.228	2014	19847	3
AEW38	AEW38	soil_potential_nitrification	22.306	2014	19847	3
AEW42	AEW42	soil_potential_nitrification	9.03	2014	19847	3
SEW11	SEW11	soil_potential_nitrification	3.889	2014	19847	3
AEW35	AEW35	soil_potential_nitrification	13.999	2014	19847	3
AEW09	AEW9	soil_potential_nitrification	2.902	2014	19847	3
HEW20	HEW20	soil_potential_nitrification	113.954	2014	19847	3
HEW32	HEW32	soil_potential_nitrification	10.408	2014	19847	3
HEW36	HEW36	soil_potential_nitrification	65.317	2014	19847	3
SEW09	SEW9	soil_potential_nitrification	2.368	2014	19847	3
AEW33	AEW33	soil_potential_nitrification	14.523	2014	19847	3
HEW18	HEW18	soil_potential_nitrification	36.898	2014	19847	3
SEW32	SEW32	soil_potential_nitrification	16.56	2014	19847	3
HEW46	HEW46	soil_potential_nitrification	32.618	2014	19847	3
AEW08	AEW8	soil_potential_nitrification	3.379	2014	19847	3
HEW19	HEW19	soil_potential_nitrification	53.914	2014	19847	3
SEW33	SEW33	soil_potential_nitrification	15.257	2014	19847	3
HEW35	HEW35	soil_potential_nitrification	23.034	2014	19847	3
HEW51	HEW51	soil_potential_nitrification	NA	2014	19847	3
AEW32	AEW32	soil_potential_nitrification	17.469	2014	19847	3
HEW39	HEW39	soil_potential_nitrification	48.428	2014	19847	3
AEW24	AEW24	soil_potential_nitrification	NA	2014	19847	3
SEW20	SEW20	soil_potential_nitrification	12.584	2014	19847	3
SEW28	SEW28	soil_potential_nitrification	13.849	2014	19847	3
HEW17	HEW17	soil_potential_nitrification	54.852	2014	19847	3
HEW37	HEW37	soil_potential_nitrification	19.009	2014	19847	3
SEW14	SEW14	soil_potential_nitrification	9.481	2014	19847	3
AEW11	AEW11	soil_potential_nitrification	4.194	2014	19847	3
HEW42	HEW42	soil_potential_nitrification	94.014	2014	19847	3
HEW38	HEW38	soil_potential_nitrification	113.458	2014	19847	3
AEW23	AEW23	soil_potential_nitrification	NA	2014	19847	3
SEW07	SEW7	soil_potential_nitrification	3.904	2014	19847	3
AEW47	AEW47	soil_potential_nitrification	0.301	2014	19847	3
SEW39	SEW39	soil_potential_nitrification	14.81	2014	19847	3
HEW13	HEW13	soil_potential_nitrification	57.5	2014	19847	3
AEW06	AEW6	soil_potential_nitrification	3.262	2014	19847	3
SEW35	SEW35	soil_potential_nitrification	12.304	2014	19847	3
AEW25	AEW25	soil_potential_nitrification	NA	2014	19847	3
SEW44	SEW44	soil_potential_nitrification	10.718	2014	19847	3
SEW10	SEW10	soil_potential_nitrification	18.681	2014	19847	3
SEW06	SEW6	soil_potential_nitrification	2.226	2014	19847	3
SEW18	SEW18	soil_potential_nitrification	14.001	2014	19847	3
AEW30	AEW30	soil_potential_nitrification	23.465	2014	19847	3
SEW22	SEW22	soil_potential_nitrification	7.704	2014	19847	3
AEW05	AEW5	soil_potential_nitrification	9.486	2014	19847	3
SEW34	SEW34	soil_potential_nitrification	10.387	2014	19847	3
SEW50	SEW50	soil_potential_nitrification	18.451	2014	19847	3
SEW38	SEW38	soil_potential_nitrification	24.302	2014	19847	3
HEW40	HEW40	soil_potential_nitrification	454.473	2014	19847	3
SEW01	SEW1	soil_potential_nitrification	NA	2014	19847	3
HEW02	HEW2	soil_potential_nitrification	57.893	2014	19847	3
SEW47	SEW47	soil_potential_nitrification	1.485	2014	19847	3
HEW14	HEW14	soil_potential_nitrification	33.576	2014	19847	3
SEW25	SEW25	soil_potential_nitrification	NA	2014	19847	3
AEW04	AEW4	soil_potential_nitrification	8.629	2014	19847	3
SEW49	SEW49	soil_potential_nitrification	25.474	2014	19847	3
HEW11	HEW11	soil_potential_nitrification	94.94	2014	19847	3
HEW27	HEW27	soil_potential_nitrification	155.168	2014	19847	3
HEW47	HEW47	soil_potential_nitrification	53.157	2014	19847	3
HEW43	HEW43	soil_potential_nitrification	78.076	2014	19847	3
AEW16	AEW16	soil_potential_nitrification	19.095	2014	19847	3
SEW23	SEW23	soil_potential_nitrification	18.147	2014	19847	3
AEW36	AEW36	soil_potential_nitrification	17.674	2014	19847	3
SEW31	SEW31	soil_potential_nitrification	15.153	2014	19847	3
AEW21	AEW21	soil_potential_nitrification	17.626	2014	19847	3
HEW33	HEW33	soil_potential_nitrification	22.324	2014	19847	3
AEW07	AEW7	soil_potential_nitrification	2.915	2014	19847	3
HEW30	HEW30	soil_potential_nitrification	10.792	2014	19847	3
HEW22	HEW22	soil_potential_nitrification	34.57	2014	19847	3
AEW15	AEW15	soil_potential_nitrification	13.841	2014	19847	3
AEW19	AEW19	soil_potential_nitrification	10.274	2014	19847	3
AEW01	AEW1	soil_potential_nitrification	NA	2014	19847	3
SEW19	SEW19	soil_potential_nitrification	9.275	2014	19847	3
AEW43	AEW43	soil_potential_nitrification	6.052	2014	19847	3
HEW12	HEW12	soil_potential_nitrification	71.918	2014	19847	3
HEW25	HEW25	soil_potential_nitrification	43.709	2014	19847	3
HEW48	HEW48	soil_potential_nitrification	23.032	2014	19847	3
AEW48	AEW48	soil_potential_nitrification	20.778	2014	19847	3
SEW40	SEW40	soil_potential_nitrification	5.778	2014	19847	3
AEW22	AEW22	soil_potential_nitrification	8.807	2014	19847	3
SEW02	SEW2	soil_potential_nitrification	NA	2014	19847	3
AEW26	AEW26	soil_potential_nitrification	NA	2014	19847	3
SEW45	SEW45	soil_potential_nitrification	1.202	2014	19847	3
HEW15	HEW15	soil_potential_nitrification	64.634	2014	19847	3
HEW07	HEW7	soil_potential_nitrification	17.351	2014	19847	3
SEW30	SEW30	soil_potential_nitrification	18.526	2014	19847	3
HEW16	HEW16	soil_potential_nitrification	58.345	2014	19847	3
AEW31	AEW31	soil_potential_nitrification	18.114	2014	19847	3
AEW17	AEW17	soil_potential_nitrification	17.097	2014	19847	3
AEW02	AEW2	soil_potential_nitrification	NA	2014	19847	3
HEW09	HEW9	soil_potential_nitrification	22.168	2014	19847	3
SEW43	SEW43	soil_potential_nitrification	4.284	2014	19847	3
HEW06	HEW6	soil_potential_nitrification	34.996	2014	19847	3
SEW21	SEW21	soil_potential_nitrification	14.643	2014	19847	3
SEW29	SEW29	soil_potential_nitrification	16.728	2014	19847	3
SEW48	SEW48	soil_potential_nitrification	16.042	2014	19847	3
HEW34	HEW34	soil_potential_nitrification	47.903	2014	19847	3
SEW42	SEW42	soil_potential_nitrification	6.957	2014	19847	3
AEW12	AEW12	soil_potential_nitrification	20.276	2014	19847	3
AEW20	AEW20	soil_potential_nitrification	14.398	2014	19847	3
SEW46	SEW46	soil_potential_nitrification	7.915	2014	19847	3
SEW41	SEW41	soil_potential_nitrification	7.922	2014	19847	3
HEW28	HEW28	soil_potential_nitrification	186.16	2014	19847	3
AEW13	AEW13	soil_potential_nitrification	11.182	2014	19847	3
HEW05	HEW5	soil_potential_nitrification	37.47	2014	19847	3
HEW04	HEW4	soil_potential_nitrification	46.747	2014	19847	3
HEW26	HEW26	soil_potential_nitrification	32.862	2014	19847	3
SEW36	SEW36	soil_potential_nitrification	13.741	2014	19847	3
HEW03	HEW3	soil_potential_nitrification	38.764	2014	19847	3
HEW10	HEW10	soil_potential_nitrification	35.447	2014	19847	3
HEW29	HEW29	soil_potential_nitrification	38.394	2014	19847	3
SEW26	SEW26	soil_potential_nitrification	NA	2014	19847	3
HEW08	HEW8	soil_potential_nitrification	27.56	2014	19847	3
HEW31	HEW31	soil_potential_nitrification	7.799	2014	19847	3
HEW41	HEW41	soil_potential_nitrification	51.365	2014	19847	3
AEW14	AEW14	soil_potential_nitrification	9.374	2014	19847	3
AEW18	AEW18	soil_potential_nitrification	15.526	2014	19847	3
