Plot	Plot_bexis	exploratory	habitat	Root_decomposition	Nmic	PNR_2014	PNR_2016	average_PNR	Ammonium_NH4_2014	Ammonium_NH4_2016	MinSoil_Ammonium_NH4_2017	average_NH4	Nitrate_NO3_2014	Nitrate_NO3_2016	MinSoil_Nitrate_NO3_2017	average_NO3	CN_ratio_MinSoil_2011	CN_ratio_MinSoil_2014	CN_ratio_MinSoil_2017	CN_ratio_MinSoil_2021	average_CN_MinSoil	amoA_AOA	amoA_AOB	nxrA_NB	X16S_NS	CN_ratio_OrgLay_2011	CN_ratio_OrgLay_2014	CN_ratio_OrgLay_2017	average_CN_OrgLay	forest_soilNitrateflxs	forest_soilAmmoniaflxs	OlsenPi_2014	NaHCO3_Pi	Pmic	OlsenPi_2021	Upper_MinSoil_CP_ratio	Upper_MinSoil_PS_ratio	OrgLay_orthophosphate	MinSoil_orthophosphate	P_loss	average_OlsenPi	Upper_MinSoil_CS_ratio	O_Horizon_CS_ratio_2014	O_Horizon_CS_ratio_2017	average_O_Horizon_CS_ratio	dung_removal	dung_depletion	hydrophobicity	Cmic	Glu	N_Ac	Xyl	soilCflxs	Organic_layer_thickness	OC_stock_MinSoil_2011	OC_stock_MinSoil_2014	OC_stock_MinSoil_2017	OC_stock_MinSoil_2021	average_OC_stock_MinSoil	Pho_2011	Pho_2014	average_Pho	seed_depletion	Fine_Roots_Biomass	Coarse_Roots_Biomass	Root_Biomass	Browsing_perc_overall	Browsing_perc_broadleaf	Browsing_perc_conifers	Beech_herbivory_canopy_overall	Beech_herbivory_understory_overall	Beech_herbivory_canopy_mining	Beech_herbivory_understory_mining	Beech_herbivory_canopy_chewing	Beech_herbivory_understory_chewing	Beech_herbivory_canopy_sucking	Beech_herbivory_understory_sucking	Beech_herbivory_canopy_galls	Beech_herbivory_understory_galls	Cryptococcus_infestation	chewing_damage	scraping_sucking_damage	mining_damage	gall_damage	total_damaged_area	Fine_Roots_Carbon	Fine_Roots_Nitrogen	Fine_roots_CN_ratio	Soil_respiration_2011	Soil_respiration_2017	Annual_Leaching_P	Annual_Leaching_NH4	Annual_Leaching_NO3	Soil_respiration_2018	Soil_respiration_2019	average_Soil_respiration	Methane_oxidation	Total_litter_C_2015	Total_litter_C_2016	Total_litter_C_2017	Total_litter_C_2018	Total_litter_N_2015	Total_litter_N_2016	Total_litter_N_2017	Total_litter_N_2018	average_Total_litter_C	average_Total_litter_N	caterpillars_predation	OrgLay_waterholding	MinSoil_waterholding	MinSoil_Bulk_density_2011	Barkbeetle_antagonist_ratio
SEW16	SEW16	SCH	forest	14.6	14.4068549043491	16.268	12.44441102	14.35620551	0.11	0.10688808	31.61	0.137968924618047	0.013	0.000735298	51.14	0.164835854125172	18.29	16.46	17.75	18.91	17.7066666666667	8730000	636000	13500	121000	41.4166666666667	27.7466666666667	30.2433333333333	33.1355555555556	-0.550668951135755	-0.639441858609378	25.67	NA	2.18	21.7	46.8	3	0.16	0.14	30.362468726554	23.685	139.4	268.203333333333	280.75	274.476666666667	0.94402787747004	0.78	0.43	161.718557419355	115.149066630408	117.435061258838	93.0353237576207	-0.939680373384269	20.2142857142857	19.5	11.8	14.97	14.06	15.0825	1182.06671793959	724.67	953.368358969795	0.824	2.196	1.026	3.222	75	75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.132387211193771	0.0730401842065749	0.0508590536461531	0.0627058248583283	0.124228610744183	459.265203817984	11.6011531756377	45.99	10.60816	0.449574308542095	0.36	5.763	4.08	2.23	2.18	0.607722571421776	0.6381151855	495.59	501.49	503.353333333333	495.8	6.88	8.07	8.14666666666667	8.845	499.058333333333	7.98541666666667	0.38	0.49	0.94	1.21	0.258692628650904
SEW17	SEW17	SCH	forest	14.1	10.3505679676163	16.124	12.56220739	14.343103695	0.508	0.469955888	40.34	0.227522150826198	NA	NA	54.63	0.390085226701499	23.59	21.5	22.6	22.24	22.1133333333333	2010000	998000	NA	NA	42.5566666666667	30.7533333333333	28.47	33.9266666666667	NA	-0.699884723717697	22.05	20.1605002605524	14.14	14.96	136.8	1.2	0.08	0.08	33.4088645217994	18.505	169.4	264.313333333333	250.163333333333	257.238333333333	1.32281031799882	0.496	0.61	105.033087447398	108.336962721241	96.1037952554916	86.3258300908456	-0.98972418785832	24.6428571428571	21.83	18.9	20.39	30.52	22.91	617.482580754753	767.5	692.491290377377	0.56	1.456	3.996	5.452	100	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.241739849801657	0.127321597286915	0.236321937263624	0.0433399161679803	0.242506814096059	484.794298615027	11.2061343187538	56.09	16.909625	0.749952548650607	0.253	4.445	3.205	1.69	1.69	0.554429959544444	0.8682761225	498.02	495.996666666667	504.216666666667	491.85	6.795	5.99333333333333	7.27666666666667	6.19	497.520833333333	6.56375	0.58	0.4	0.92	1.24	0.064741035856574
SEW18	SEW18	SCH	forest	13.7	10.0822729556224	14.001	11.04487363	12.522936815	0.359	0.351034605	36.72	0.192632024113127	0.07	0.003601228	73.86	0.401812578562777	21.97	19.72	21.38	22.11	21.07	15100000	403000	128000	NA	37.01	28.2366666666667	27.6733333333333	30.9733333333333	-0.550720065539663	-0.581099948705358	30.02	35.9718193120597	8.41	25.17	109.3	1.4	0.14	0.12	0	27.595	150	280.26	254.413333333333	267.336666666667	1.18537125398637	0.928	0.59	145.589371739334	132.789384604597	198.196256178839	130.748638127463	-0.708568147435231	21.5	31.48	20.1	27.44	34.94	28.49	1477.9506605292	1622.23	1550.0903302646	0.792	1.286	8.476	9.762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.297901187401837	0.116435818158606	0.0223219502707805	0.31224989991992	0.280507981635529	486.519796826869	13.9507899571341	44.13	25.59282	0.726564563879584	0.868	10.998	3.455	2.02	1.83	0.647309747311814	0.2521132535	495.59	504.316666666667	499.963333333333	494.02	6.585	8.42666666666667	6.96	8.18	498.4725	7.53791666666667	0.76	0.44	0.97	1.09	0.249324932493249
SEW19	SEW19	SCH	forest	14.9	6.04939418727022	9.275	6.777319678	8.026159839	2.055	1.847420251	83.51	0.611428272859459	NA	NA	75.58	0.539678591142216	20.18	19.37	20.94	21.62	20.6433333333333	369000	1090000	11500	NA	41.7266666666667	29.9666666666667	29.4233333333333	33.7055555555556	-0.551636192932779	-0.714610423317066	28.3	NA	7.88	20.58	66.5	2.7	0.1	0.15	36.8771210165703	24.44	178.7	294.183333333333	273.096666666667	283.64	1.22684493928953	0.928	0.46	127.065999353828	60.317087567623	60.5543868885455	24.7164801820719	-1.28448051248287	19.2142857142857	6.37	14.93	15.63	51.55	22.12	421.791325551338	824.35	623.070662775669	0.27	1.156	8.436	9.592	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.188057915991192	0.0745729646851819	0.0349509152084532	NA	0.190535711600737	431.364655293758	8.62816017805013	53.84	17.06252	0.937335083206562	0	3.077	0.81	1.39	2.3	0.609395216772982	0.8310645345	501.64	504.81	506.393333333333	498.42	6.485	8.155	7.94333333333333	7.605	502.815833333333	7.54708333333333	0.44	0.4	0.93	1.22	0.400798934753662
SEW20	SEW20	SCH	forest	14.9	9.0097591986743	12.584	9.242984611	10.9134923055	0.122	0.116768342	36.13	0.157175568214738	0.082	0.00374078	58.85	0.396638511343979	23.61	19.16	22.21	22.4	21.2566666666667	14900000	1340000	433000	157000	41.4466666666667	26.5633333333333	27.8666666666667	31.9588888888889	-0.547087010984989	-0.57409359582948	17.08	NA	45.15	21.48	90.7	1.9	0.12	0.11	37.9760201398713	19.28	173.7	268.073333333333	248.006666666667	258.04	1.3556067968677	0.808	0.38	120.287256596078	73.1330136517561	70.9777282514681	57.49	-1.14336631333575	19.8571428571429	16.39	14.41	20.65	37.23	22.17	548.09987437321	837.77	692.934937186605	0.264	4.356	0.216	4.572	50	NA	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.180840203999461	0.139400622758599	0.0604195863573597	NA	0.199902362416892	413.143307686686	8.15152929499083	52.1	17.331445	0.949740642290727	0	6.417	1.6	2.48	2.42	0.753929418673561	0.459733932	504.935	505.385	506.676666666667	504.375	7.93	7.41	8.18	7.805	505.342916666667	7.83125	0.58	0.3	0.9	1.2	0.458928571428571
SEW21	SEW21	SCH	forest	14.5	9.55466489328978	14.643	11.56809208	13.10554604	0.3	0.287558497	28.61	0.152926683219613	0.14	0.00609526	85.36	0.636212705250703	18.62	16.95	19.06	19.51	18.5066666666667	140000000	0	35200	NA	35.49	27.45	28.3366666666667	30.4255555555556	-0.551449821952377	0.602441318578451	32.27	42.2291021671827	7.99	26.22	77.2	1.6	0.07	0.14	29.8109832823433	29.245	125.1	252.48	269.1	260.79	1.23727322567947	0.78	0.3	119.3154048	111.83392815373	144.221011435552	159.542923785805	-0.664890368944571	21.8571428571429	25.55	20.25	23.49	29.58	24.7175	1634.20033780522	1358.28	1496.24016890261	0.8	1.686	2.296	3.982	100	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.290858773934457	0.132414926735729	0.134784350089908	0.00365963885086069	0.304980606503865	460.615612295353	13.961054499299	40.23	14.32231	0.645909748252398	0	13.03	3.46	1.83	1.98	0.578794382220248	0.100160239	496.855	501.566666666667	506.823333333333	499.17	7.28	6.56333333333333	8.03666666666667	7.47	501.10375	7.3375	0.62	0.38	0.89	1.11	0.195187165775401
SEW22	SEW22	SCH	forest	15.4	10.1862603993523	7.704	6.127295731	6.9156478655	0.182	0.174051443	40.07	0.180850837045706	0.117	0.004840126	136.9	0.683392362880577	17.87	15.95	17.54	16.81	16.7666666666667	41900000	386000	291000	212000	34.1366666666667	24.8133333333333	24.9	27.95	-0.547771157621908	-0.326485092430409	41.56	NA	5.94	34.23	58.8	2.2	0.17	0.15	22.3719010653567	37.895	128.6	259.543333333333	257.78	258.661666666667	0.905103565155554	0.388	0.24	121.277340529607	163.214487989704	186.602707176064	152.785299554376	-0.619127321554295	19.4285714285714	23.46	14.11	24.94	27.28	22.4475	1727.94954548785	1203.01	1465.47977274392	0.408	1.106	1.436	2.542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.308986891549603	0.275608967411361	0.176529396532396	0.299660662759445	0.391418782103731	499.982022226438	13.7313551610204	48.77	21.254605	1.12993030720168	5.398	16.16	25.438	1.72	1.92	0.648337182745141	0.199948335	474.375	480.703333333333	472.586666666667	467.68	11.59	11.77	12.59	13.32	473.83625	12.3175	0.44	0.47	0.89	1.3	0.08012568735271
SEW23	SEW23	SCH	forest	14.6	8.92609768574303	18.147	14.23907926	16.19303963	2.565	2.627510771	24.89	0.455492779442746	0.297	0.012682966	69.19	1.0791036688095	15.12	14.25	14.44	14.88	14.5233333333333	316000000	1380000	770000	163000	31.4266666666667	23.1433333333333	21.64	25.4033333333333	-0.544389743209549	2.28871930110656	15.22	40.1420217209691	4.87	33.75	100.7	1.1	0.1	0.09	32.8788107424328	24.485	115	267.76	231.6	249.68	1.49357775181417	0.784	0.48	84.0282287945017	73.4458750028552	136.565757705605	45.8270050472449	-1.12318531068329	14.6428571428571	19.68	18.33	18.42	20.67	19.275	1083.20318997754	1113.53	1098.36659498877	1	2.496	0.476	2.972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55890744917117	0.187547796239255	0.177409451119683	0.0818863373517852	0.540380515429341	502.677811471579	16.0730913341709	42.61	11.66245	0.684444821504471	0.3	4.338	8.71	2.79	2.27	0.716062114916186	0.310317471	479.415	486.51	485.9	485.585	13.36	15.2966666666667	14.0333333333333	14.855	484.3525	14.38625	0.872	0.36	0.89	1.32	0.066548881036514
SEW24	SEW24	SCH	forest	16.6	6.52853394735777	7.528	6.613050902	7.070525451	0.37	0.392637263	56.81	0.272074560798001	0.463	0.019629529	120.89	1.71080929197085	15.8	15.36	15.31	16.6	15.7566666666667	406000000	5000000	39400	578000	34.25	21.4533333333333	21.7633333333333	25.8222222222222	-0.546871544113132	3.17872575462038	13.88	18.4608932690291	23	16.78	129.4	1.1	0.17	0.06	35.1219833142883	15.33	148	312.513333333333	217.686666666667	265.1	0.856844307510976	0.742	0.41	139.101766421929	85.2626716578496	166.124134301432	42.168519991456	-1.1012745642037	11.5714285714286	18.23	21.67	10.48	11.66	15.51	959.350614966332	1134.14	1046.74530748317	1	1.316	0.536	1.852	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39483816443588	0.241003153735819	0.246103714494682	0.0357281104100378	0.451021172323526	475.2562568958	16.6327904105518	40.73	22.477055	1.02527794967272	1.058	5.258	12.143	1.62	1.9	0.627940642701772	0.269605839	475.065	483.966666666667	478.54	476.01	11.85	15.0366666666667	13.7	17.805	478.395416666667	14.5979166666667	0.54	0.38	0.89	1.2	0.049481621112158
SEW25	SEW25	SCH	forest	16.1	9.62661228380455	NA	NA	NA	1.097	1.168827455	222.19	1.0151142453902	0.322	0.013200882	102.02	1.22479047446462	15.72	15.69	15.93	15.9	15.84	98000000	3080000	814000	1160000	34.8266666666667	21.6266666666667	21.91	26.1211111111111	-0.536203574829861	0.232445044590437	31.65	59.5655806182122	3.82	15.54	75.5	1.8	0.16	0.17	20.7868143977459	23.595	136.9	245.57	243.93	244.75	0.838303600976504	0.688	0.45	115.174910894168	158.068194555313	211.495202917191	75.59	-0.888729660132578	11	20.81	22.87	21.85	26.64	23.0425	1454.53810787039	1583.86	1519.1990539352	0.944	1.186	0.716	1.902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.40964661865765	0.315434095375935	0.286917992691703	0.207494802106083	0.425478079826318	480.652089877863	15.4656377121174	51.12	24.42983	1.34124384020401	2.207	11.093	12.08	1.78	1.9	0.692824242323814	0.5508248035	482.215	480.173333333333	486.52	479.385	14.29	15.0666666666667	16.32	14.855	482.073333333333	15.1329166666667	0.572	0.48	0.91	1.2	0.049963081466896
SEW26	SEW26	SCH	forest	15.9	5.32027698798554	NA	NA	NA	12.289	4.201775348	24.43	1.81460174117716	0.32	0.011724222	58.94	1.09223909742272	15.19	14.3	15.01	14.07	14.46	183000000	5230000	631000	4780000	27.8866666666667	22.62	21.26	23.9222222222222	-0.50917585079433	1.06094389551684	53.7	86.3777089783282	4.22	41.14	56.5	2.3	0.24	0.2	16.8733372282599	47.42	128	287.893333333333	240.25	264.071666666667	1.18140430503835	0.514	0.64	69.8297510697675	90.2158907483292	102.671818484049	98.2662960610065	-0.948875529028115	10.7142857142857	17.67	21.96	20	19.84	19.8675	1236.7347979042	1355.84	1296.2873989521	0.84	2.646	0.956	3.602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34385939894375	0.240344541297343	0.1302277912104	0.0393259169516005	0.377609282220705	450.560968660859	12.4565857789126	35.28	21.72606	0.76105076600475	1.513	4.728	11.885	1.78	1.96	0.619159887537698	0.2686135165	480.87	488.27	484.573333333333	484.695	15.21	15.31	14.2433333333333	16.01	484.602083333333	15.1933333333333	0.82	0.39	0.88	1.2	0.043717999212288
SEW27	SEW27	SCH	forest	15.9	5.79571658235552	4.69	3.593936105	4.1419680525	NA	0.104763737	24.71	0.287454167774595	0.295	0.009998373	110.03	1.12558299990061	15.94	15.4	15.97	16.12	15.83	198000000	34700	21500	669000	33.7033333333333	24.7466666666667	21.82	26.7566666666667	-0.546296703663031	1.15415310588606	60.58	74.6600228381605	24.3	47.17	69.6	1.9	0.17	0.17	13.9571834079459	53.875	132.8	282.513333333333	219.973333333333	251.243333333333	1.03853263846273	0.772	0.29	88.1405702564103	82.0517163718426	105.978069884121	46.4875294111	-1.14550922702151	16.5714285714286	18.25	20.08	17.8	22.4	19.6325	1003.90458836953	1103.3	1053.60229418477	1	1.126	0.826	1.952	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.432526378351829	0.30647285750077	0.157875253274352	0.0503825804461347	0.450436232733307	447.672827516593	15.3040427451792	45.66	19.53456	0.661273575741178	1.563	3.923	7.365	1.46	1.98	0.561667917331957	0.15042976	475.705	470.325	480.973333333333	478.115	10.705	9.25	10.6	14.51	476.279583333333	11.26625	0.656	0.4	0.89	1.19	0.022180273714016
SEW28	SEW28	SCH	forest	16.8	6.59519107610676	13.849	11.144582	12.496791	0.232	0.258739235	44.89	0.206538965601576	0.313	0.01162386	82.79	1.13085885437899	14.77	14.23	14.38	14.6	14.4033333333333	339000000	5980000	78700	850000	27.11	20	20.5933333333333	22.5677777777778	-0.544423557353673	2.55110103702817	39.33	35.3294653957729	2.66	37.62	72.2	1.7	0.18	0.15	17.6877219236747	38.475	119.8	213.866666666667	220.066666666667	216.966666666667	1.09824012921591	0.202	0.24	115.048973544974	204.895475219156	238.900867986506	84.3966406554838	-0.801570836632348	11.7857142857143	24.35	22.01	18.04	21.76	21.54	1590.58849743802	1373.11	1481.84924871901	1	1.286	1.586	2.872	100	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.545290686114073	0.227686181016045	0.192541418312407	0.10881606330849	0.590257185518847	468.675718416164	17.8666338226588	33.55	28.45317	0.712994524450304	0.735	8.865	6.563	2.23	2.19	0.724047184963669	0.5677900295	482.245	487.503333333333	483.273333333333	471.525	14.2	12.9333333333333	13.9966666666667	15.73	481.136666666667	14.215	0.858	0.53	0.97	1.13	0.022363335173937
SEW29	SEW29	SCH	forest	15.9	6.60845775852617	16.728	13.37535623	15.051678115	2.012	2.026137019	72.37	0.562212721168944	0.053	0.001730437	180.61	0.583923952744447	21.93	23.22	23.63	22.93	23.26	10400000	234000	107000	260000	42.8033333333333	26.98	26.45	32.0777777777778	-0.548840628226747	-0.627387509292399	16.72	7.07982975189453	8.09	14.44	123.3	1.3	0.08	0.06	37.5696433754007	15.58	162.4	269.6	228.466666666667	249.033333333333	0.98803635717846	1	0.21	98.678292936803	54.2403733447014	89.1781935468204	73.538247005339	-1.07614722619626	24.7142857142857	12.04	11.66	20.44	26.78	17.73	576.352634767538	528.67	552.511317383769	0.776	1.216	1.766	2.982	25	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.252357242019715	0.69696720502429	0.0831044576052886	0.0140641990232988	0.313282194046191	500.903245331347	16.5613366695755	53.56	15.8153	0.825562042460518	3.835	4.52	8.945	2.45	1.99	0.680967646694595	0.022300819	483.135	482.65	483.626666666667	NA	8.595	10.82	10.52	NA	483.137222222222	9.97833333333333	0.416	0.47	0.94	1.32	0.179568527918782
SEW30	SEW30	SCH	forest	15.8	11.017881149502	18.526	15.32702682	16.92651341	7.032	3.498781293	67.49	1.24584828748543	0.095	0.00188827	164.65	0.647200384784181	23.07	21.53	20.58	20.12	20.7433333333333	7760000	714000	362000	238000	41.3566666666667	30.7966666666667	26.9333333333333	33.0288888888889	-0.547008373440515	-0.647921732103656	2.95	NA	3.82	6.85	241.4	0.6	0.08	0.03	38.1284199767935	4.9	156.1	323.683333333333	249.02	286.351666666667	1.1262573369371	0.414	0.29	176.831845128668	229.822399236872	219.642384033545	204.30791732902	-0.35400621810066	19.7857142857143	26.88	22.63	19.29	28.04	24.21	1894.28619549667	2545.26	2219.77309774834	0.232	1.266	0.296	1.562	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.192043672076922	0.154162560303106	0.0897903801652672	0.0150252070333361	0.241931206301399	493.378283911475	11.7301981783633	61.84	23.73461	1.048023157187	0.265	7.168	6.533	1.36	1.85	0.600343034958356	0.7498437935	485.205	490.88	490.076666666667	491.265	8.92	7.31333333333333	9.27	8.87	489.356666666667	8.59333333333333	0.392	0.57	0.89	1.14	0.11104020421187
SEW31	SEW31	SCH	forest	15.8	4.85938447391121	15.153	12.27506329	13.714031645	NA	0.020469287	95.57	1.11177639879474	NA	NA	44.5	0.317752015160474	19.39	20.05	20.03	19.71	19.93	12600000	489000	195000	0	35.3333333333333	28.1133333333333	25.4433333333333	29.63	-0.550193193991691	-0.604048844013864	17.66	40.9519815474942	7.17	13.74	91.1	1.4	0.1	0.11	36.6022402741014	15.7	131.3	264.163333333333	249.036666666667	256.6	1.07689745603326	0.814	0.23	83.5825408488317	61.8205605494183	132.500717640584	61.4428073042197	-1.07507378510572	25.0714285714286	20.59	19.64	28.22	33.9	25.5875	822.238165724498	918.23	870.234082862249	0.904	1.806	2.646	4.452	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.412664732085392	0.277024758196059	0.118289713769349	0.0786301956405951	0.48129120848981	469.659107016076	14.8974190072793	43.28	14.87924	0.744382099629926	0.683	7.523	3.463	1.77	2.39	0.631388188466966	0.739009322	488.595	496.533333333333	490.733333333333	490.105	7.075	8.24666666666667	8.02666666666667	9.13	491.491666666667	8.11958333333333	0.652	0.43	0.88	1.14	0.079625292740047
SEW32	SEW32	SCH	forest	15.6	12.8388409282321	16.56	12.81034313	14.685171565	0.383	0.374504196	49.69	0.246284686449558	0.321	0.008958787	74.28	1.08367782396912	19.79	20.44	19.92	19.76	20.04	18700000	1710000	175000	0	35.8233333333333	31.6233333333333	27.1266666666667	31.5244444444444	-0.550350469080638	-0.534451137902193	9	NA	4.3	12.04	156.2	1.1	0.13	0.08	34.7171277972372	10.52	175.5	343.91	253.31	298.61	1.26478860935172	0.696	0.46	172.179675089333	130.882813221055	152.204097200805	88.5338819192703	-0.913585916994572	13.5714285714286	28.65	29.83	22.63	38.6	29.9275	1555.18234626976	1811.03	1683.10617313488	0.104	1.326	NA	1.326	16.39	30	3.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.196242023457969	0.178529519696836	0.0669932915043012	0.43244790455924	0.225135480967556	501.799671170101	15.6109581345588	45.64	29.16893	1.35508505846446	0	5.75	0.645	2.45	2.12	0.820315191790409	0.822104474	492.11	492.853333333333	494.293333333333	493.58	5.82	6.97	6.48666666666667	7.19	493.209166666667	6.61666666666667	0.272	0.61	0.9	1.3	0.125766871165644
SEW33	SEW33	SCH	forest	16.8	8.47102688153709	15.257	11.42059314	13.33879657	1.132	1.134415693	93.36	0.520448008811489	NA	NA	48.89	0.349098786993159	25	26.54	24.18	25.57	25.43	0	1470000	0	0	44.3933333333333	30.66	29.0733333333333	34.7088888888889	NA	-0.714505850886083	32.76	NA	8.47	21.91	71.7	2.4	0.08	0.08	30.4611171355421	27.335	174.7	304.916666666667	277.753333333333	291.335	0.901251247937675	1	0.41	76.8682175494839	93.7554911954195	207.268671624323	54.3476332224023	-1.0103255215715	25.2142857142857	12.57	9.31	11.64	17.21	12.6825	234.729822942914	247.16	240.944911471457	1	3.056	1.456	4.512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.149440439446297	0.120565008397203	0	0.010737939539871	0.149500798545918	NA	NA	61.56	15.50193	0.561467537502029	0	3.523	0.553	1.75	1.83	0.548456180928686	0.249558611	491.57	500.693333333333	496.46	494.265	6.44	8.00333333333333	8.41333333333333	7.705	495.747083333333	7.64041666666667	0.74	0.4	0.96	1.33	0.138932496075353
SEW34	SEW34	SCH	forest	16.2	5.04399150521848	10.387	8.20545161	9.296225805	12.086	3.998203899	28.6	1.80236152051153	NA	0.001667059	94.23	0.379302628693442	22.22	23.87	22.57	22.5	22.98	6480000	2630000	6270	121000	39.6066666666667	25.7166666666667	25.88	30.4011111111111	-0.55072580608041	-0.641875544275897	19.92	25.0610526315789	16.2	13.1	91.9	1.7	0.07	0.09	36.6754534889344	16.51	160.3	262.946666666667	247.94	255.443333333333	1.57433935004667	0.925	0.3	63.4061027114556	103.037597628169	159.090132989455	89.8274636991454	-0.918205126153164	23.5	16.5	15.74	16.91	34.1	20.8125	644.860240799586	853.94	749.400120399793	0.966666666666667	1.426	0.236	1.662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.795185274626428	0.316226269374782	0.0966054649293307	0	0.832125434093044	504.423010892732	11.6354621514634	55.28	17.53863	0.661515401880553	0	3.228	2.988	1.43	2.32	0.586489794366024	0.972315844	477.71	495.2	487.076666666667	495.085	8.1	10.44	7.75666666666667	7.95	488.767916666667	8.56166666666667	1	0.41	0.93	1.18	0.077088452088452
SEW35	SEW35	SCH	forest	16.1	6.17503921071695	12.304	10.2332034	11.2686017	11.507	3.901376913	60.31	1.84429132593643	0.101	0.00262883	58.97	0.422442763304398	18.83	19.19	18.29	17.64	18.3733333333333	35400000	422000	6650	292000	33.7933333333333	23.44	20.9933333333333	26.0755555555556	-0.549378115843223	-0.387935655510022	13.75	24.1050563540482	56.21	12.47	101.7	1.5	0.23	0.1	34.3353602721832	13.11	151.9	260.833333333333	227.023333333333	243.928333333333	1.14841514672307	0.575	0.4	102.447602248712	134.683334076568	138.020883227361	88.0997982369281	-0.926837571014153	15.3571428571429	20.78	25.86	19.11	12.22	19.4925	1153.89026018235	1182.35	1168.12013009117	1	2.106	1.176	3.282	25	25	NA	51.6	92.9861111111111	3.6	0	33.6	86.1111111111111	6.4	32.5902777777778	5.4	0.3125	1	0.273331961564662	0.134334571997176	0.163501114767834	0.0565251652117076	0.343107505121382	490.438658584765	11.7152870623276	48.48	NA	0.905094374905522	0	4.048	2.353	1.56	2.35	0.733851727134563	0.8376325465	480.39	491.916666666667	478.593333333333	473.525	9.31	12.3	8.58	10.495	481.10625	10.17125	0.88	0.43	0.95	1.36	0.035857908847185
SEW36	SEW36	SCH	forest	15.1	17.9264317891025	13.741	11.59572506	12.66836253	0.567	0.633632927	80.3	0.390732351339582	0.422	0.011501293	158.08	1.56373986259254	17.27	17.57	17.51	16.79	17.29	166000000	668000	780000	167000	35.1533333333333	23.0433333333333	21.1266666666667	26.4411111111111	-0.544279650647286	0.855962917620393	37.65	42.8689370485036	0.89	32.19	100.5	1.2	0.19	0.15	16.4046152102893	34.92	120.7	260.59	219.096666666667	239.843333333333	0.678351767505206	0.415	0.25	219.869181348399	177.794929570994	313.6458556196	206	-0.286262932273393	14.2142857142857	30.54	33.41	30.93	28.63	30.8775	2137.00859302388	2813.17	2475.08929651194	1	3.926	0.776	4.702	NA	NA	NA	74.8	NA	8.4	NA	52	NA	11.2	NA	7.4	NA	1	1.1761829125193	0.5723780854121	0.091410473790761	0	1.16799696818017	513.513585848734	13.6138091175842	43.84	38.867185	0.824859237108105	0.89	3.303	14.223	2.11	2.46	0.802274779888677	0.227677136	476.135	487.466666666667	477.746666666667	475.38	10	12.9266666666667	9.33666666666667	11.895	479.182083333333	11.0395833333333	0.74	0.41	0.87	0.98	0.055949895615866
SEW37	SEW37	SCH	forest	NA	13.3830709857597	14.583	12.10476368	13.34388184	22.481	5.770475571	41.56	3.30741701909848	0.08	0.001958165	60.46	0.365210416697771	16.98	18.27	18.08	16.6	17.65	23400000	693000	149000	772000	37.82	25.7333333333333	26.0833333333333	29.8788888888889	-0.544484108262917	-0.499438386692073	18.91	45.4231578947368	2.09	10.58	99.6	1.4	0.22	0.08	34.4979333502632	14.745	141.5	296.26	270.106666666667	283.183333333333	0.671144611242913	0.502	1.55	139.621423784286	99.234590351903	267.540987184659	58.4274112722878	-0.933000515433337	15.1428571428571	21.44	25.49	22.95	14	20.97	1681.24588598588	1703.12	1692.18294299294	1	4.086	2.666	6.752	NA	NA	NA	58.4	96.025641025641	6.4	2.24358974358974	33.2	93.525641025641	11.8	7.8525641025641	6.8	0	1	0.403301695305049	0.157838213639131	0.0666187745622826	0.108748321011824	0.403872083704066	500.71256202772	13.9491878281696	36.61	NA	1.25320248588023	1.908	9.235	4.553	2.65	2.2	0.936945481207082	0.9693716735	478.34	491.186666666667	477.943333333333	482.24	8.865	11.84	8.28	10.155	482.4275	9.785	0.44	0.33	0.86	1.12	0.074766355140187
